,K,Degree,Delta,F1,SS,Weights
1375,5,25,8.0,[0.246 0.537 0.111 0.118 0.169],0.39924639745485996,[0.0024     0.98533333 0.00453333 0.00346667 0.00426667]
1376,5,26,0.0625,[0.531 0.422 0.37  0.33  0.431],0.3235540195193037,[0.30733288 0.19914688 0.16519348 0.17454651 0.15378024]
1377,5,26,0.125,[0.459 0.393 0.435 0.44  0.518],0.009343496272652343,[0.27977857 0.11999819 0.25098684 0.18196166 0.16727474]
1378,5,26,0.25,[0.474 0.509 0.421 0.436 0.414],-0.028678358768108463,[0.21831427 0.21029293 0.19540605 0.16357111 0.21241564]
1379,5,26,0.5,[0.5   0.539 0.443 0.505 0.336],-0.013405957603721954,[0.20726651 0.11619509 0.3109297  0.12126931 0.24433939]
1380,5,26,1.0,[0.529 0.513 0.403 0.452 0.389],-0.020180904396261225,[0.16230841 0.15766286 0.22725819 0.37544449 0.07732605]
1381,5,26,2.0,[0.29  0.239 0.104 0.5   0.171],0.38649137656175614,[0.0034625  0.0032     0.00586659 0.98347091 0.004     ]
1382,5,26,4.0,[0.277 0.522 0.083 0.118 0.2  ],0.39545433319242657,[0.0024     0.98586667 0.00426667 0.00346667 0.004     ]
1383,5,26,8.0,[0.277 0.203 0.081 0.515 0.197],0.38318541255779565,[0.0024     0.00346667 0.00506667 0.9848     0.00426667]
1384,5,27,0.0625,[0.544 0.418 0.355 0.346 0.451],0.3128860814069801,[0.29813144 0.20251547 0.16463782 0.17886175 0.15585352]
1385,5,27,0.125,[0.549 0.463 0.377 0.407 0.444],-0.020553686245540274,[0.21326304 0.22591694 0.16260831 0.1880953  0.2101164 ]
1386,5,27,0.25,[0.487 0.478 0.525 0.357 0.414],-0.02080334046534988,[0.20466725 0.19633787 0.1995573  0.16837204 0.23106554]
1387,5,27,0.5,[0.491 0.5   0.407 0.513 0.359],-0.014624237834460128,[0.22085817 0.10986445 0.30073001 0.11142404 0.25712333]
1388,5,27,1.0,[0.333 0.278 0.235 0.551 0.189],-0.10324647483182248,[0.11950323 0.00469116 0.00918765 0.86094344 0.00567452]
1389,5,27,2.0,[0.29  0.239 0.083 0.481 0.174],0.3933710266153328,[0.00346205 0.0032     0.00453333 0.98507129 0.00373333]
1390,5,27,4.0,[0.277 0.225 0.107 0.496 0.194],0.3840491406111266,[0.0024     0.00397159 0.00533333 0.98376174 0.00453333]
1391,5,27,8.0,[0.246 0.203 0.116 0.489 0.176],0.3900435496031618,[0.0024     0.00346667 0.00346667 0.9872     0.00346667]
1392,5,28,0.0625,[0.505 0.352 0.339 0.327 0.423],0.18791205273300668,[0.26702426 0.20612701 0.15582319 0.19830223 0.17272329]
1393,5,28,0.125,[0.541 0.419 0.377 0.407 0.44 ],-0.02987592412373778,[0.21367629 0.20234815 0.18501101 0.18700988 0.21195467]
1394,5,28,0.25,[0.522 0.5   0.467 0.378 0.383],-0.02790408130718359,[0.20281915 0.21532377 0.20976513 0.15834776 0.21374419]
1395,5,28,0.5,[0.487 0.496 0.41  0.522 0.373],-0.010354008343752465,[0.2286473  0.11356732 0.32668973 0.1005003  0.23059535]
1396,5,28,1.0,[0.389 0.324 0.195 0.48  0.4  ],-0.12852735928746484,[0.0801457  0.00558014 0.00813045 0.88260968 0.02353403]
1397,5,28,2.0,[0.314 0.239 0.081 0.481 0.171],0.39341164102330156,[0.00373279 0.0032     0.00506666 0.98400055 0.004     ]
1398,5,28,4.0,[0.277 0.274 0.107 0.484 0.145],0.3785240446085671,[0.0024     0.00453331 0.00533332 0.98400004 0.00373333]
1399,5,28,8.0,[0.25  0.229 0.118 0.475 0.174],0.39075008344072526,[0.00213333 0.00373333 0.00346667 0.98693333 0.00373333]
1400,5,29,0.0625,[0.541 0.37  0.315 0.355 0.451],0.22236982347731282,[0.26487995 0.20338376 0.18431175 0.18785442 0.15957012]
1401,5,29,0.125,[0.518 0.453 0.367 0.4   0.436],-0.019427374624103017,[0.21879729 0.21391478 0.17960048 0.17445849 0.21322896]
1402,5,29,0.25,[0.496 0.504 0.463 0.393 0.389],-0.034778751354035936,[0.19411846 0.2158487  0.19066556 0.16455502 0.23481226]
1403,5,29,0.5,[0.487 0.478 0.417 0.542 0.383],-0.007043872728685351,[0.23875265 0.09225424 0.33623867 0.10120672 0.23154772]
1404,5,29,1.0,[0.389 0.261 0.082 0.547 0.171],-0.12383912844869553,[0.10003501 0.00373333 0.00480001 0.88753402 0.00389763]
1405,5,29,2.0,[0.314 0.351 0.108 0.419 0.174],0.34774586814121244,[0.00373308 0.00479964 0.00479988 0.98293406 0.00373333]
1406,5,29,4.0,[0.277 0.282 0.082 0.473 0.171],0.37120494405363536,[0.0024     0.00399999 0.00479988 0.98480014 0.004     ]
1407,5,29,8.0,[0.277 0.261 0.139 0.463 0.147],0.3841152872395132,[0.0024     0.00346667 0.00426667 0.9864     0.00346667]
1408,5,30,0.0625,[0.531 0.385 0.364 0.4   0.455],0.17976893104636477,[0.26396476 0.20130097 0.17856787 0.19388949 0.1622769 ]
1409,5,30,0.125,[0.527 0.44  0.355 0.367 0.467],-0.029726785897990052,[0.21410152 0.20241037 0.18088307 0.18767925 0.21492579]
1410,5,30,0.25,[0.539 0.554 0.433 0.407 0.339],-0.023084548280894023,[0.2139534  0.19416884 0.21637987 0.16546885 0.21002903]
1411,5,30,0.5,[0.496 0.552 0.427 0.508 0.383],-0.006108604543515071,[0.27958336 0.08721038 0.34344877 0.09627123 0.19348626]
1412,5,30,1.0,[0.393 0.261 0.086 0.531 0.2  ],-0.13590718324176496,[0.08677584 0.00373331 0.00373368 0.90175717 0.004     ]
1413,5,30,2.0,[0.277 0.286 0.057 0.482 0.147],0.3866086302111546,[0.0024     0.00426388 0.00373333 0.98613612 0.00346667]
1414,5,30,4.0,[0.277 0.282 0.087 0.471 0.147],0.3724965275217295,[0.0024     0.00399996 0.00372255 0.98641083 0.00346667]
1415,5,30,8.0,[0.277 0.209 0.06  0.511 0.147],0.40185806123724555,[0.0024     0.00293333 0.00293333 0.98826667 0.00346667]
1416,5,31,0.0625,[0.527 0.33  0.386 0.34  0.481],0.07797771682358794,[0.24816187 0.22601118 0.14076089 0.19843963 0.18662643]
1417,5,31,0.125,[0.537 0.44  0.367 0.393 0.459],-0.023172624722525625,[0.2113941  0.20444735 0.20125504 0.17767087 0.20523263]
1418,5,31,0.25,[0.531 0.523 0.443 0.375 0.383],-0.01799991555839331,[0.21962219 0.19039059 0.19953419 0.14621232 0.2442407 ]
1419,5,31,0.5,[0.517 0.522 0.417 0.496 0.39 ],-0.00635328272189782,[0.33342067 0.06887251 0.27304205 0.1233767  0.20128808]
1420,5,31,1.0,[0.414 0.27  0.11  0.512 0.2  ],-0.14758481100235374,[0.07726999 0.00533136 0.0047866  0.90861206 0.00399999]
1421,5,31,2.0,[0.277 0.239 0.085 0.485 0.171],0.3967075970419799,[0.0024 0.0032 0.004  0.9864 0.004 ]
1422,5,31,4.0,[0.277 0.215 0.147 0.465 0.147],0.3885042574088987,[0.0024     0.00266667 0.0032     0.98826667 0.00346667]
1423,5,31,8.0,[0.277 0.269 0.435 0.454 0.147],0.0173972337928058,[0.0024     0.00293333 0.54614197 0.44505803 0.00346667]
1424,5,32,0.0625,[0.523 0.362 0.309 0.377 0.42 ],0.07720163033353192,[0.25057774 0.21027615 0.17482751 0.19951894 0.16479967]
1425,5,32,0.125,[0.556 0.453 0.378 0.404 0.45 ],-0.028027987767643325,[0.20871249 0.20048389 0.19714032 0.18449602 0.20916728]
1426,5,32,0.25,[0.509 0.505 0.443 0.424 0.375],-0.0219513314726619,[0.24267158 0.17705692 0.18918003 0.14889624 0.24219523]
1427,5,32,0.5,[0.479 0.464 0.407 0.475 0.43 ],-0.013891425267686303,[0.26039359 0.08882788 0.25584872 0.15364827 0.24128153]
1428,5,32,1.0,[0.45  0.257 0.118 0.545 0.2  ],-0.1591467305199868,[0.06738559 0.00418828 0.0032     0.92122631 0.00399983]
1429,5,32,2.0,[0.277 0.265 0.058 0.482 0.171],0.39566665308363624,[0.0024     0.00346666 0.00346667 0.98666702 0.00399965]
1430,5,32,4.0,[0.277 0.265 0.06  0.486 0.147],0.3886997659968077,[0.0024     0.0032     0.00293333 0.988      0.00346667]
1431,5,32,8.0,[0.277 0.282 0.    0.504 0.147],0.3734031540508403,[0.0024     0.00399797 0.00266667 0.9874687  0.00346667]
1432,5,33,0.0625,[0.509 0.377 0.309 0.396 0.392],0.04034756631176268,[0.24093119 0.2183431  0.17109585 0.19893439 0.17069547]
1433,5,33,0.125,[0.527 0.444 0.355 0.397 0.43 ],-0.030947256866630666,[0.20326351 0.19246244 0.21296173 0.18939842 0.2019139 ]
1434,5,33,0.25,[0.468 0.509 0.435 0.435 0.383],-0.013462436222326544,[0.28544211 0.17456664 0.17483069 0.12293348 0.24222708]
1435,5,33,0.5,[0.479 0.467 0.39  0.487 0.45 ],-0.012217051417507452,[0.25316917 0.09419752 0.22609203 0.17552641 0.25101487]
1436,5,33,1.0,[0.427 0.324 0.059 0.477 0.174],-0.18072571510122265,[0.05661376 0.00479907 0.00320001 0.93165383 0.00373333]
1437,5,33,2.0,[0.277 0.282 0.06  0.475 0.149],0.3729038450967977,[0.0024     0.00399997 0.00293333 0.9874667  0.0032    ]
1438,5,33,4.0,[0.277 0.187 0.147 0.476 0.147],0.38612488567518444,[0.0024     0.0024     0.0032     0.98853333 0.00346667]
1439,5,33,8.0,[0.277 0.156 0.091 0.51  0.147],0.4100756153567432,[0.0024     0.00213333 0.00266667 0.9896     0.0032    ]
1440,5,34,0.0625,[0.591 0.396 0.349 0.4   0.44 ],0.03755397148024998,[0.23809787 0.21188622 0.17053682 0.17222349 0.2072556 ]
1441,5,34,0.125,[0.549 0.457 0.315 0.414 0.404],-0.02787389171370398,[0.20402856 0.20093896 0.21799376 0.17595325 0.20108547]
1442,5,34,0.25,[0.468 0.514 0.435 0.444 0.31 ],-0.022414365794242743,[0.28779352 0.1703938  0.17051302 0.10968733 0.26161233]
1443,5,34,0.5,[0.508 0.491 0.383 0.483 0.433],-0.012025364386870258,[0.22768136 0.10152891 0.21840353 0.19511784 0.25726836]
1444,5,34,1.0,[0.424 0.342 0.088 0.455 0.174],-0.19298274883714014,[0.04739721 0.00563195 0.00345294 0.93978456 0.00373333]
1445,5,34,2.0,[0.277 0.282 0.062 0.446 0.174],0.3491984947919306,[0.0024     0.00399881 0.0024     0.98746786 0.00373333]
1446,5,34,4.0,[0.277 0.29  0.091 0.454 0.149],0.37698761198995245,[0.0024     0.00346667 0.00293329 0.98800005 0.0032    ]
1447,5,34,8.0,[0.277 0.187 0.092 0.486 0.152],0.40510246141457723,[0.0024     0.00213333 0.0024     0.99013333 0.00293333]
1448,5,35,0.0625,[0.523 0.385 0.423 0.422 0.426],-0.011046681811279865,[0.2270978  0.20347223 0.17650816 0.16662222 0.22629959]
1449,5,35,0.125,[0.566 0.472 0.345 0.372 0.407],-0.02809474373192373,[0.20528587 0.20174059 0.21364381 0.17747272 0.20185701]
1450,5,35,0.25,[0.517 0.478 0.487 0.4   0.386],-0.011807772251740569,[0.2839076  0.20542406 0.14704991 0.12952909 0.23408934]
1451,5,35,0.5,[0.521 0.523 0.413 0.496 0.424],0.00023015539162299823,[0.37440587 0.04336319 0.24213772 0.13270711 0.20738611]
1452,5,35,1.0,[0.505 0.526 0.365 0.45  0.231],0.03358838000858675,[0.06047518 0.1257022  0.16247114 0.64342298 0.0079285 ]
1453,5,35,2.0,[0.25  0.278 0.062 0.46  0.174],0.3426277838970207,[0.00220225 0.00450548 0.0024     0.98715893 0.00373333]
1454,5,35,4.0,[0.277 0.206 0.091 0.482 0.149],0.3895180877081942,[0.0024     0.00318563 0.00266493 0.98854944 0.0032    ]
1455,5,35,8.0,[0.25  0.187 0.062 0.523 0.121],0.395708064347332,[0.00213333 0.00213333 0.0024     0.99066667 0.00266667]
1456,5,36,0.0625,[0.541 0.378 0.367 0.377 0.43 ],-0.01424578829987821,[0.23353172 0.21409096 0.17017105 0.26125349 0.12095278]
1457,5,36,0.125,[0.523 0.455 0.349 0.375 0.436],-0.030509970453729565,[0.19560798 0.20635044 0.20520395 0.1918179  0.20101974]
1458,5,36,0.25,[0.526 0.452 0.46  0.448 0.376],-0.011248448238896548,[0.31101296 0.21099392 0.1393049  0.13143057 0.20725764]
1459,5,36,0.5,[0.508 0.432 0.393 0.466 0.487],-0.016730805074717914,[0.19493653 0.12535623 0.2171769  0.23420297 0.22832737]
1460,5,36,1.0,[0.366 0.278 0.062 0.515 0.174],-0.2023267946422423,[0.03867792 0.00431371 0.0024     0.95087505 0.00373331]
1461,5,36,2.0,[0.277 0.239 0.062 0.483 0.149],0.3891199942645936,[0.0024     0.00293333 0.00213333 0.98933333 0.0032    ]
1462,5,36,4.0,[0.277 0.187 0.092 0.5   0.121],0.3915726333396961,[0.0024     0.00230029 0.00266667 0.98996637 0.00266667]
1463,5,36,8.0,[0.277 0.156 0.094 0.493 0.174],0.4072260235200368,[0.0024     0.00213333 0.00213333 0.98986667 0.00346667]
1464,5,37,0.0625,[0.523 0.422 0.462 0.411 0.444],0.13244457353001077,[0.23284137 0.22072202 0.18824954 0.13973849 0.21844857]
1465,5,37,0.125,[0.536 0.45  0.345 0.375 0.473],-0.02792106304711511,[0.19573732 0.21402117 0.21124962 0.17962723 0.19936466]
1466,5,37,0.25,[0.53  0.46  0.456 0.448 0.471],-0.005130088437747058,[0.34394541 0.21779126 0.13777475 0.10736066 0.19312793]
1467,5,37,0.5,[0.525 0.482 0.403 0.487 0.487],-0.011643668874469734,[0.21175987 0.09574308 0.21319874 0.24358019 0.23571812]
1468,5,37,1.0,[0.222 0.324 0.414 0.531 0.174],-0.24650085085990317,[0.00186667 0.0047787  0.03235104 0.95727027 0.00373332]
1469,5,37,2.0,[0.277 0.123 0.092 0.51  0.147],0.3968954469150267,[0.0024     0.00256745 0.0024     0.98943255 0.0032    ]
1470,5,37,4.0,[0.25  0.125 0.095 0.514 0.147],0.3976761807088924,[0.00213333 0.00213333 0.00186667 0.99066667 0.0032    ]
1471,5,37,8.0,[0.222 0.156 0.094 0.523 0.147],0.3932021844618412,[0.00186667 0.00213333 0.0024     0.9904     0.0032    ]
1472,5,38,0.0625,[0.554 0.382 0.411 0.385 0.46 ],0.07276900044737329,[0.22212394 0.20872419 0.18946609 0.13959733 0.24008845]
1473,5,38,0.125,[0.566 0.491 0.367 0.407 0.436],-0.025722826800520526,[0.18595226 0.20151207 0.22404647 0.1775042  0.21098499]
1474,5,38,0.25,[0.508 0.435 0.456 0.424 0.421],-0.011231435585635866,[0.32758505 0.22954832 0.13723933 0.11504598 0.19058132]
1475,5,38,0.5,[0.525 0.526 0.407 0.442 0.487],-0.006703126393414978,[0.28612856 0.0698367  0.19332659 0.22939071 0.22131743]
1476,5,38,1.0,[0.219 0.225 0.087 0.522 0.147],0.3746283834611861,[0.00243571 0.00422169 0.00372188 0.9861545  0.00346622]
1477,5,38,2.0,[0.277 0.206 0.061 0.507 0.147],0.38357944270190114,[0.0024     0.00319991 0.00293333 0.98826676 0.0032    ]
1478,5,38,4.0,[0.25  0.127 0.121 0.527 0.147],0.39424833356058775,[0.00213333 0.00186667 0.00266667 0.99013333 0.0032    ]
1479,5,38,8.0,[0.277 0.156 0.095 0.5   0.147],0.39774618384870253,[0.0024     0.00213333 0.00186667 0.9904     0.0032    ]
1480,5,39,0.0625,[0.554 0.393 0.423 0.382 0.46 ],0.09719558657995012,[0.21681602 0.22759616 0.18972753 0.13443505 0.23142524]
1481,5,39,0.125,[0.561 0.415 0.349 0.367 0.474],-0.03256502615860533,[0.18872691 0.20708864 0.20401274 0.18421646 0.21595524]
1482,5,39,0.25,[0.496 0.474 0.439 0.444 0.452],0.009549729038561744,[0.37694868 0.2040493  0.13401338 0.11904702 0.16594162]
1483,5,39,0.5,[0.468 0.432 0.413 0.462 0.491],-0.010979945996405475,[0.19251897 0.09770992 0.21317143 0.25551791 0.24108178]
1484,5,39,1.0,[0.576 0.509 0.411 0.417 0.171],0.07185616719636317,[0.0556084  0.14081772 0.08567602 0.71389786 0.004     ]
1485,5,39,2.0,[0.273 0.145 0.194 0.504 0.147],0.3741105978645068,[0.00266659 0.00346667 0.00452884 0.98587157 0.00346634]
1486,5,39,4.0,[0.222 0.566 0.09  0.062 0.147],0.3819212420535806,[0.00186667 0.9896     0.00293333 0.0024     0.0032    ]
1487,5,39,8.0,[0.277 0.55  0.091 0.125 0.149],0.377726092765177,[0.0024     0.98933334 0.00293333 0.00213333 0.00319999]
1488,5,40,0.0625,[0.569 0.414 0.423 0.378 0.475],0.15690646983937395,[0.22246443 0.25060057 0.1887424  0.12054346 0.21764914]
1489,5,40,0.125,[0.557 0.415 0.318 0.352 0.487],-0.031388392162600795,[0.18820322 0.20795513 0.1950572  0.1903099  0.21847454]
1490,5,40,0.25,[0.53  0.5   0.404 0.448 0.444],-0.02602196818807563,[0.28501145 0.25034042 0.13592446 0.14877586 0.17994781]
1491,5,40,0.5,[0.53  0.496 0.437 0.47  0.471],-0.010254403647864825,[0.22871988 0.08259729 0.21185338 0.25819757 0.21863188]
1492,5,40,1.0,[0.269 0.171 0.205 0.484 0.2  ],0.34337509583126147,[0.00317193 0.00373333 0.00691976 0.98217498 0.004     ]
1493,5,40,2.0,[0.222 0.514 0.171 0.25  0.147],0.34598123419887894,[0.00186667 0.98640003 0.00399998 0.00426667 0.00346666]
1494,5,40,4.0,[0.556 0.154 0.137 0.097 0.149],0.36224478391858456,[0.98826667 0.0024     0.0048     0.0016     0.00293333]
1495,5,40,8.0,[0.52  0.448 0.09  0.119 0.149],0.0476478896858496,[0.75857611 0.23235722 0.00293333 0.00293333 0.0032    ]
1496,5,41,0.0625,[0.569 0.422 0.427 0.377 0.48 ],0.16969921146544564,[0.23799154 0.25504338 0.19903082 0.10312644 0.20480783]
1497,5,41,0.125,[0.509 0.487 0.336 0.385 0.496],-0.03174829271207866,[0.22898875 0.21473774 0.18092774 0.19173593 0.18360984]
1498,5,41,0.25,[0.55  0.496 0.421 0.427 0.492],-0.010198157808930922,[0.39052189 0.27203972 0.1043386  0.11021933 0.12288046]
1499,5,41,0.5,[0.613 0.286 0.393 0.437 0.342],-0.03448162697052417,[0.63379113 0.00612456 0.20641446 0.11151847 0.04215138]
1500,5,41,1.0,[0.273 0.167 0.182 0.504 0.225],0.35114553330678844,[0.00266667 0.00426667 0.00666613 0.98213387 0.00426667]
1501,5,41,2.0,[0.577 0.123 0.147 0.121 0.149],0.38083491033601385,[0.98853335 0.0024     0.00346665 0.00266667 0.00293333]
1502,5,41,4.0,[0.563 0.206 0.164 0.    0.152],0.3489360238157278,[0.98853333 0.0032     0.00453333 0.00106667 0.00266667]
1503,5,41,8.0,[0.558 0.154 0.119 0.065 0.174],0.3909466299602756,[0.98933333 0.0024     0.0032     0.0016     0.00346667]
1504,5,42,0.0625,[0.513 0.389 0.444 0.343 0.468],0.09814820349010403,[0.19391084 0.22177548 0.17022351 0.28055481 0.13353535]
1505,5,42,0.125,[0.554 0.449 0.37  0.385 0.439],-0.026792024322271325,[0.20393505 0.21537004 0.18266718 0.18454882 0.21347891]
1506,5,42,0.25,[0.496 0.436 0.389 0.467 0.487],0.0034972982931885653,[0.40891297 0.22900035 0.14251671 0.10914521 0.11042476]
1507,5,42,0.5,[0.518 0.522 0.397 0.421 0.483],0.002839173967070633,[0.17271737 0.09721753 0.22739147 0.34989885 0.15277477]
1508,5,42,1.0,[0.273 0.171 0.171 0.485 0.203],0.37837823973251167,[0.00266666 0.00373333 0.00426682 0.98559985 0.00373333]
1509,5,42,2.0,[0.543 0.152 0.119 0.179 0.176],0.38481290706956617,[0.98773333 0.00266667 0.0032     0.00293333 0.00346667]
1510,5,42,4.0,[0.542 0.119 0.119 0.152 0.154],0.3913464024411478,[0.98906667 0.00293333 0.00293333 0.00266667 0.0024    ]
1511,5,42,8.0,[0.514 0.152 0.091 0.257 0.154],0.3692992041067267,[0.98853333 0.00266667 0.00266667 0.00373333 0.0024    ]
1512,5,43,0.0625,[0.523 0.422 0.44  0.346 0.471],0.2503428979600321,[0.21654784 0.27926459 0.17763473 0.14711336 0.17943949]
1513,5,43,0.125,[0.559 0.491 0.386 0.444 0.496],-0.010044034217824828,[0.18738664 0.2422755  0.16479753 0.20477646 0.20076387]
1514,5,43,0.25,[0.533 0.429 0.414 0.42  0.458],0.03036720980522839,[0.433649   0.18188788 0.14961263 0.08908473 0.14576576]
1515,5,43,0.5,[0.545 0.544 0.427 0.441 0.508],-0.021471666468333706,[0.20441076 0.0608544  0.20926304 0.36292361 0.16254818]
1516,5,43,1.0,[0.25  0.517 0.091 0.156 0.176],0.3455261855610946,[0.00213331 0.98954575 0.00266667 0.00218761 0.00346667]
1517,5,43,2.0,[0.535 0.182 0.092 0.121 0.149],0.39139729180812427,[0.98933205 0.00266795 0.0024     0.00266667 0.00293333]
1518,5,43,4.0,[0.552 0.182 0.091 0.062 0.154],0.3862289365725522,[0.99013335 0.00266665 0.00266667 0.00213333 0.0024    ]
1519,5,43,8.0,[0.523 0.203 0.123 0.127 0.127],0.3847906918965506,[0.9904     0.00346667 0.0024     0.00186667 0.00186667]
1520,5,44,0.0625,[0.481 0.425 0.5   0.362 0.49 ],0.2085535560851655,[0.22461938 0.26576443 0.18447552 0.12781928 0.1973214 ]
1521,5,44,0.125,[0.582 0.45  0.414 0.417 0.442],-0.02860735730807224,[0.19363113 0.22749232 0.14567285 0.24063202 0.19257169]
1522,5,44,0.25,[0.569 0.382 0.421 0.421 0.4  ],0.04287710325756372,[0.54240897 0.21735916 0.09365111 0.08997904 0.05660172]
1523,5,44,0.5,[0.544 0.473 0.42  0.431 0.483],0.006040719998251684,[0.15770226 0.09815614 0.24232034 0.35748907 0.1443322 ]
1524,5,44,1.0,[0.539 0.222 0.143 0.407 0.176],0.05092109250821628,[0.24725884 0.00426087 0.00425767 0.74102262 0.0032    ]
1525,5,44,2.0,[0.547 0.185 0.119 0.095 0.125],0.3845567969512195,[0.99040029 0.00239999 0.00319974 0.00186664 0.00213333]
1526,5,44,4.0,[0.562 0.156 0.092 0.094 0.098],0.39045557908636497,[0.992      0.00213333 0.0024     0.00213333 0.00133333]
1527,5,44,8.0,[0.55  0.176 0.092 0.094 0.098],0.3855696537096065,[0.99093333 0.0032     0.0024     0.00213333 0.00133333]
1528,5,45,0.0625,[0.519 0.374 0.436 0.374 0.486],-0.011636825446584908,[0.21224068 0.24857358 0.17834699 0.19240594 0.16843281]
1529,5,45,0.125,[0.582 0.442 0.414 0.435 0.452],-0.021126947066806984,[0.20068759 0.22921444 0.13222812 0.25213702 0.18573282]
1530,5,45,0.25,[0.588 0.431 0.414 0.43  0.454],0.031682062371871524,[0.49188892 0.17807672 0.07939558 0.15352951 0.09710928]
1531,5,45,0.5,[0.496 0.53  0.444 0.424 0.441],-0.022696462009594253,[0.15940808 0.07007946 0.23900435 0.45433884 0.07716928]
1532,5,45,1.0,[0.571 0.254 0.174 0.411 0.176],-0.2594877618953894,[0.9602351  0.00399996 0.00373023 0.02883472 0.00319999]
1533,5,45,2.0,[0.543 0.235 0.123 0.032 0.127],0.22587202635131903,[0.99062494 0.00319999 0.0024     0.0019084  0.00186667]
1534,5,45,4.0,[0.542 0.159 0.123 0.095 0.067],0.3909708538801275,[0.9928     0.00186667 0.0024     0.00186667 0.00106667]
1535,5,45,8.0,[0.543 0.257 0.116 0.098 0.067],0.3572697763383251,[0.99013333 0.00373333 0.00373333 0.00133333 0.00106667]
1536,5,46,0.0625,[0.491 0.442 0.426 0.352 0.523],0.21875742768641604,[0.23137161 0.25679247 0.18256154 0.14138496 0.18788943]
1537,5,46,0.125,[0.596 0.432 0.414 0.444 0.448],-0.019101181619248803,[0.22406879 0.23064733 0.1291097  0.25400894 0.16216524]
1538,5,46,0.25,[0.559 0.417 0.407 0.433 0.479],0.025965164118543566,[0.45651717 0.1642271  0.12788191 0.16540985 0.08596398]
1539,5,46,0.5,[0.478 0.552 0.452 0.407 0.429],0.015328598504054661,[0.14648855 0.07433515 0.25819168 0.46452128 0.05646333]
1540,5,46,1.0,[0.565 0.279 0.352 0.439 0.203],0.034824413780972244,[0.27208932 0.01131617 0.10974111 0.60338673 0.00346667]
1541,5,46,2.0,[0.56  0.095 0.094 0.156 0.094],0.36949775022605075,[0.99146689 0.00213311 0.00213333 0.00213333 0.00213333]
1542,5,46,4.0,[0.595 0.212 0.062 0.    0.066],0.3976116788867709,[0.9928     0.00266667 0.00213333 0.00106667 0.00133333]
1543,5,46,8.0,[0.571 0.119 0.063 0.131 0.067],0.3434134040540982,[0.9928     0.00293333 0.00186667 0.00133333 0.00106667]
1544,5,47,0.0625,[0.523 0.37  0.44  0.377 0.477],0.004362039551659264,[0.21710666 0.23600507 0.15702599 0.22916942 0.16069286]
1545,5,47,0.125,[0.579 0.429 0.429 0.466 0.439],-0.019498232323255933,[0.23227836 0.22803845 0.14498338 0.25561234 0.13908747]
1546,5,47,0.25,[0.534 0.414 0.431 0.427 0.431],0.034750758606199174,[0.4691022  0.1216549  0.17601865 0.1744805  0.05874375]
1547,5,47,0.5,[0.5   0.564 0.426 0.435 0.375],-0.02201927577829062,[0.14033328 0.07620543 0.27125662 0.46026586 0.0519388 ]
1548,5,47,1.0,[0.574 0.209 0.091 0.385 0.209],-0.18113713121781325,[0.95573944 0.0029339  0.00267266 0.0357207  0.00293331]
1549,5,47,2.0,[0.579 0.125 0.094 0.063 0.094],0.15839524272704913,[0.9914675  0.00213252 0.00213333 0.00186667 0.00239999]
1550,5,47,4.0,[0.571 0.067 0.095 0.068 0.097],0.39064745004090784,"[9.94666667e-01 1.06666667e-03 1.86666667e-03 8.00000000e-04
 1.60000000e-03]"
1551,5,47,8.0,[0.586 0.094 0.065 0.097 0.066],0.3885828776853622,[0.99306667 0.0024     0.0016     0.0016     0.00133333]
